0.248876 0.125912 0.012768
0.269720 0.132309 0.055174
0.245189 0.117988 0.075978
0.210833 0.105051 0.057398
0.263907 0.187000 -0.000482
0.233152 0.136114 -0.007578
0.261741 0.079268 0.043154
0.157488 0.681088 0.301432
0.163149 0.673206 0.287090
0.119245 0.722957 0.277511
0.239043 0.730184 0.309044
0.147769 0.669829 0.326922
0.180044 0.733215 0.341321
0.210132 0.657469 0.281942
0.199787 0.676230 0.334182
0.167867 0.683717 0.317973
0.244903 0.728793 0.338617
0.181741 0.692003 0.311417
0.238733 0.675674 0.336835
0.204730 0.635717 0.369035
0.168839 0.707026 0.293904
0.174662 0.711908 0.271336
0.128894 0.601543 0.291786
0.198795 0.712915 0.294534
0.201312 0.651549 0.259835
0.154391 0.676540 0.274479
0.099819 0.707950 0.368700
0.245405 0.667763 0.332633
0.165200 0.743123 0.369684
0.173652 0.691085 0.305803
0.103625 0.698196 0.293690
0.186388 0.681580 0.293354
0.182229 0.702941 0.317172
0.160241 0.767414 0.355941
0.169013 0.681573 0.300310
0.163989 0.646560 0.271667
0.139844 0.647401 0.344873
0.155160 0.694519 0.261065
0.200205 0.714442 0.359407
0.126717 0.715784 0.275726
0.177148 0.684795 0.307647
0.169467 0.688986 0.323272
0.177905 0.689091 0.307448
0.194991 0.708452 0.326310
0.246207 0.677026 0.299163
0.118706 0.659285 0.257038
0.141970 0.659596 0.277056
0.191999 0.647306 0.277416
0.176233 0.746682 0.257230
0.212070 0.637068 0.310338
0.191772 0.699535 0.316501
0.155080 0.694127 0.336925
0.175500 0.689326 0.307522
0.100879 0.683848 0.358508
0.226599 0.674532 0.257474
0.215415 0.623731 0.249525
0.102869 0.718704 0.338822
0.186139 0.692247 0.297600
0.186505 0.730009 0.263463
0.139039 0.713796 0.342065
0.176171 0.689164 0.305743
0.092334 0.702499 0.360924
0.176969 0.675686 0.314033
0.176009 0.687445 0.308890
0.189702 0.682224 0.305102
0.175500 0.687265 0.309127
0.165466 0.695878 0.310959
0.180021 0.669572 0.328771
0.175273 0.688764 0.309552
0.156254 0.670920 0.341678
0.148517 0.653200 0.356526
0.179665 0.730654 0.281539
0.211525 0.689673 0.351200
0.180406 0.627730 0.252583
0.165306 0.687464 0.386822
0.188289 0.630011 0.323154
0.163856 0.672212 0.329632
0.110683 0.739886 0.347968
0.177910 0.660319 0.346485
0.163733 0.740638 0.257054
0.152119 0.710691 0.328778
0.241466 0.666705 0.332854
0.164245 0.700014 0.293311
0.165566 0.620010 0.272782
0.160340 0.616945 0.290323
0.124792 0.726857 0.263336
0.166708 0.700599 0.311186
0.132287 0.737559 0.259645
0.135139 0.661922 0.326620
0.172184 0.620061 0.340338
0.178584 0.711860 0.302453
0.229615 0.659886 0.370854
0.168526 0.681951 0.314377
0.264193 0.728323 0.302147
0.218517 0.724645 0.287301
0.217076 0.748723 0.264711
0.227329 0.628799 0.359265
0.190720 0.687397 0.320905
0.128584 0.715086 0.262180
0.168224 0.683467 0.287418
0.138008 0.729160 0.334363
0.172987 0.667750 0.330550
0.205116 0.681387 0.338919
0.091770 0.662497 0.287455
0.180022 0.697570 0.311528
0.172518 0.690092 0.311226
0.181907 0.693925 0.306566
0.519741 0.504118 0.584178
0.548399 0.427411 0.559654
0.523125 0.496569 0.553912
0.489292 0.458831 0.566509
0.528162 0.485155 0.556261
0.502738 0.538987 0.571535
0.558008 0.511832 0.487749
0.498525 0.486919 0.565305
0.570239 0.510134 0.551079
0.552362 0.450844 0.546570
0.581724 0.533792 0.497619
0.472810 0.521094 0.599749
0.516998 0.492563 0.576924
0.557286 0.453470 0.572028
0.501326 0.490440 0.578377
0.518283 0.495332 0.541563
0.533973 0.478684 0.550792
0.497881 0.549311 0.553725
0.537358 0.490768 0.546993
0.611994 0.501063 0.549652
0.529936 0.489691 0.557069
0.550713 0.490738 0.517401
0.479271 0.547364 0.497060
0.471575 0.520666 0.558534
0.528168 0.484570 0.557222
0.531802 0.471391 0.566155
0.542765 0.546551 0.499967
0.507739 0.465674 0.575341
0.524647 0.488893 0.558310
0.510780 0.492474 0.585678
0.526139 0.488401 0.556581
0.500553 0.513002 0.620278
0.562879 0.450003 0.613341
0.485586 0.400245 0.558706
0.481806 0.420320 0.516745
0.569188 0.424620 0.490654
0.566435 0.565042 0.529108
0.572324 0.451443 0.530365
0.531908 0.491098 0.561985
0.498336 0.547131 0.505152
0.574517 0.454585 0.539676
0.529496 0.489736 0.558661
0.520190 0.459689 0.544534
0.542580 0.502613 0.573689
0.561050 0.435894 0.537164
0.483016 0.454707 0.598247
0.528553 0.481343 0.553870
0.572149 0.501337 0.528706
0.484306 0.502394 0.568369
0.540097 0.428134 0.616390
0.538769 0.491154 0.564036
0.472704 0.509720 0.608013
0.531070 0.460030 0.601383
0.554346 0.454418 0.560259
0.543774 0.507446 0.562985
0.535998 0.492488 0.566310
0.549866 0.429914 0.559691
0.549201 0.480581 0.576952
0.550896 0.545395 0.509754
0.550544 0.508343 0.526231
0.528196 0.507765 0.569263
0.528449 0.499591 0.540500
0.516375 0.471337 0.533739
0.520623 0.477551 0.553756
0.531532 0.451395 0.574989
0.524467 0.436041 0.594089
0.532763 0.481926 0.551318
0.527461 0.534961 0.609971
0.467747 0.483502 0.599391
0.540542 0.505687 0.582684
0.512396 0.515392 0.545741
0.517823 0.432535 0.518693
0.539795 0.454387 0.586349
0.519520 0.476808 0.560545
0.516282 0.481673 0.516253
0.526764 0.515067 0.603808
0.453794 0.520457 0.586251
0.503183 0.489653 0.488734
0.558485 0.475967 0.560939
0.590639 0.452109 0.612989
0.490060 0.550710 0.518206
0.518099 0.528824 0.510166
0.530910 0.489634 0.558190
0.543488 0.487403 0.542934
0.537363 0.505815 0.580631
0.444590 0.513138 0.596108
0.575531 0.425134 0.524292
0.517765 0.534748 0.482355
0.520033 0.474229 0.560713
0.513856 0.482998 0.581141
0.582526 0.513173 0.526960
0.507848 0.550635 0.597568
0.524872 0.517482 0.611716
0.534119 0.419107 0.569786
0.497533 0.495067 0.569950
0.569469 0.435801 0.600936
0.506183 0.470067 0.537885
0.577811 0.536258 0.512112
0.570767 0.544063 0.567738
0.520834 0.532987 0.636899
0.283124 0.284842 0.255129
0.218669 0.249108 0.195482
0.230236 0.236593 0.217415
0.260335 0.264034 0.214390
0.278308 0.212916 0.209673
0.314653 0.216842 0.262074
0.261532 0.267312 0.211408
0.255887 0.261088 0.211923
0.266776 0.260534 0.201311
0.205101 0.296046 0.204602
0.286234 0.240015 0.243950
0.270820 0.199636 0.256101
0.258523 0.214906 0.269742
0.282202 0.296043 0.295913
0.252606 0.292253 0.306042
0.228605 0.270623 0.190962
0.282796 0.205346 0.269756
0.254312 0.247327 0.221011
0.263222 0.241201 0.239350
0.234473 0.276835 0.255610
0.321252 0.255829 0.188096
0.319857 0.280052 0.202724
0.240678 0.275132 0.228374
0.259859 0.262494 0.229992
0.255995 0.263008 0.226694
0.211779 0.244559 0.276368
0.312669 0.244664 0.281107
0.274379 0.280973 0.181204
0.251036 0.249483 0.196991
0.250220 0.254504 0.221197
0.255005 0.250755 0.212219
0.269094 0.259524 0.205224
0.247462 0.262508 0.253579
0.225452 0.245076 0.234335
0.241892 0.264975 0.201436
0.285800 0.268388 0.244770
0.305403 0.234418 0.292316
0.318731 0.260545 0.219400
0.233299 0.207205 0.202745
0.252164 0.257890 0.223872
0.271729 0.251265 0.171944
0.286736 0.307385 0.167742
0.205263 0.206086 0.172856
0.193742 0.316340 0.262097
0.221251 0.324672 0.250545
0.214432 0.212387 0.291463
0.240512 0.258386 0.241321
0.324704 0.238392 0.218994
0.249287 0.195035 0.211721
0.247160 0.256540 0.216069
0.310249 0.246355 0.139090
0.248044 0.240752 0.204106
0.274923 0.199884 0.236600
0.248731 0.244835 0.209208
0.241114 0.230719 0.245014
0.253311 0.253841 0.221319
0.248150 0.260176 0.224207
0.170373 0.283847 0.206016
0.252450 0.248921 0.215795
0.247833 0.270049 0.241515
0.257354 0.182294 0.267480
0.186358 0.287251 0.225563
0.261095 0.270872 0.200048
0.315827 0.226209 0.201612
0.271806 0.247779 0.196264
0.239085 0.291820 0.261746
0.247980 0.248437 0.218827
0.214272 0.219164 0.190860
0.236507 0.235610 0.203963
0.253836 0.246625 0.229937
0.234221 0.243249 0.283274
0.231460 0.240574 0.196143
0.238305 0.257279 0.219811
0.283369 0.317142 0.204574
0.247865 0.204487 0.216799
0.314849 0.268708 0.281591
0.254518 0.254552 0.220706
0.214239 0.233244 0.299916
0.282365 0.223601 0.203655
0.247691 0.240488 0.190878
0.255971 0.250939 0.230218
0.225050 0.229146 0.226252
0.234156 0.315749 0.193331
0.241908 0.257929 0.214964
0.243240 0.259425 0.232152
0.234609 0.225412 0.237164
0.296761 0.263899 0.242295
0.258763 0.250846 0.216913
0.189275 0.235613 0.166838
0.214469 0.306121 0.291572
0.303790 0.308314 0.202498
0.196729 0.197092 0.259701
0.250816 0.339429 0.187381
0.247090 0.342114 0.263788
0.236130 0.226814 0.239990
0.239727 0.240564 0.217516
0.242545 0.221972 0.183057
0.233503 0.294807 0.261919
0.265991 0.289206 0.252869
0.322684 0.283090 0.199000
0.532696 0.117263 0.691994
0.583240 0.119932 0.711023
0.553640 0.144574 0.704075
0.575682 0.116708 0.717381
0.584786 0.137303 0.709010
0.558663 0.129841 0.703932
0.565258 0.126507 0.704295
0.580009 0.149349 0.697692
0.629229 0.133902 0.707548
0.517041 0.078610 0.730356
0.497103 0.141559 0.665433
0.521750 0.176082 0.691586
0.503976 0.167575 0.727362
0.628334 0.063749 0.720075
0.556109 0.186312 0.720356
0.543941 0.162595 0.655497
0.547911 0.135077 0.711888
0.576941 0.143829 0.758347
0.557456 0.104753 0.738407
0.558526 0.136338 0.717628
0.549998 0.136192 0.684637
0.553480 0.118152 0.724536
0.566019 0.164523 0.775097
0.585869 0.125604 0.706496
0.563810 0.135241 0.710329
0.541592 0.142017 0.730761
0.555216 0.142265 0.718547
0.549136 0.142592 0.671775
0.477357 0.112429 0.659544
0.510989 0.179080 0.662892
0.580770 0.113432 0.693753
0.571308 0.179449 0.749923
0.535923 0.092180 0.732282
0.558970 0.128768 0.707161
0.533746 0.099211 0.739611
0.556971 0.127151 0.675775
0.571119 0.069775 0.726367
0.513445 0.123759 0.737653
0.566785 0.132849 0.705485
0.538773 0.144479 0.674785
0.561329 0.130103 0.708864
0.493171 0.139424 0.677683
0.614780 0.056274 0.746344
0.533205 0.157964 0.711333
0.554824 0.149675 0.756692
0.536086 0.164260 0.760550
0.569037 0.130776 0.726805
0.561172 0.123739 0.712912
0.548307 0.145734 0.688329
0.573863 0.063471 0.731571
0.562032 0.129349 0.707936
0.570327 0.118706 0.707571
0.556907 0.139635 0.693682
0.529013 0.121299 0.617689
0.569499 0.052724 0.671135
0.561351 0.129297 0.708175
0.561351 0.129294 0.708057
0.579253 0.121464 0.734167
0.546376 0.151084 0.738279
0.556689 0.126649 0.708731
0.616797 0.140865 0.642553
0.579175 0.132789 0.656238
0.582309 0.132676 0.703783
0.508985 0.098550 0.781038
0.468385 0.101992 0.707946
0.616873 0.183546 0.671422
0.589303 0.186379 0.735676
0.578349 0.127963 0.688605
0.500374 0.075272 0.664202
0.586730 0.113908 0.662507
0.589147 0.122787 0.736407
0.559930 0.133937 0.709539
0.618500 0.178310 0.756835
0.514590 0.176345 0.670532
0.566286 0.122586 0.702606
0.590817 0.060979 0.663049
0.576613 0.111658 0.710278
0.601707 0.043612 0.693550
0.535387 0.095341 0.727742
0.577329 0.086894 0.748956
0.557703 0.132207 0.730862
0.564326 0.195848 0.719043
0.521057 0.064653 0.723963
0.569697 0.157120 0.671767
0.601465 0.112567 0.665344
0.591740 0.161825 0.708890
0.547944 0.123465 0.693447
0.570709 0.109684 0.691769
0.576083 0.149847 0.718650
0.570072 0.118446 0.709404
0.531349 0.142353 0.645526
0.527513 0.104326 0.664898
0.542571 0.148385 0.746327
0.573079 0.114151 0.659284
0.605553 0.156414 0.778507
0.560612 0.128113 0.705095
0.563875 0.129385 0.699740
0.567760 0.110882 0.720294
0.595549 0.121875 0.724562
0.564502 0.206431 0.767524
0.059259 0.319351 0.224956
0.042898 0.273301 0.298528
-0.019772 0.212368 0.343802
0.023302 0.247395 0.163698
-0.033401 0.196096 0.227557
-0.027304 0.203071 0.227625
0.095085 0.274024 0.203785
-0.007254 0.277510 0.276784
-0.010442 0.228810 0.270752
-0.041796 0.198282 0.201263
-0.061685 0.250938 0.298345
0.008316 0.246952 0.210022
0.005610 0.247152 0.276094
0.003675 0.211360 0.263939
-0.060366 0.181738 0.259799
0.009423 0.282199 0.314324
-0.005203 0.308906 0.254366
0.095985 0.250040 0.225559
0.022707 0.241779 0.258217
0.030171 0.212377 0.265730
0.044690 0.221630 0.271186
0.078824 0.271459 0.229125
0.038822 0.250701 0.264141
-0.004518 0.259516 0.221639
-0.051485 0.188528 0.301466
0.050171 0.235251 0.226111
0.075517 0.200274 0.286456
0.041955 0.222879 0.255063
0.079824 0.193147 0.221641
0.050502 0.263179 0.258002
-0.022126 0.173279 0.320119
0.008424 0.210318 0.323271
-0.022989 0.261088 0.297098
0.068667 0.235065 0.246045
0.017315 0.224339 0.249014
0.005089 0.214694 0.272761
-0.032980 0.211224 0.289159
0.002052 0.177518 0.288319
0.062444 0.199340 0.220994
0.072287 0.258276 0.225866
0.029438 0.252484 0.292760
0.029870 0.228642 0.254612
0.017759 0.219051 0.251122
0.002041 0.253378 0.251223
0.059979 0.235173 0.310086
0.001132 0.240604 0.215385
0.006324 0.208256 0.333681
0.030877 0.213028 0.240861
0.085575 0.210087 0.254685
-0.004052 0.172072 0.210840
0.030911 0.196013 0.247838
0.041676 0.277901 0.305386
0.001635 0.233951 0.289813
0.053744 0.168395 0.258051
0.060132 0.209663 0.292508
0.004007 0.212898 0.282349
0.004384 0.209260 0.264853
0.019837 0.222313 0.256780
-0.064564 0.248547 0.228350
0.009992 0.222986 0.270343
0.027066 0.236115 0.264239
0.006561 0.202818 0.210081
0.020055 0.241768 0.265800
0.072400 0.213762 0.200234
0.011376 0.288652 0.195422
-0.004279 0.208318 0.222530
0.078947 0.191134 0.265914
-0.017053 0.281849 0.313764
-0.020676 0.228510 0.315608
0.047146 0.210897 0.262044
-0.002968 0.230052 0.288860
-0.005774 0.220980 0.231884
0.026358 0.222597 0.250942
0.048471 0.234515 0.274082
0.021386 0.192813 0.289122
0.026924 0.229531 0.257379
0.028374 0.211603 0.268367
0.106785 0.275698 0.245989
0.001439 0.187612 0.246473
0.061088 0.244171 0.295211
0.027827 0.259719 0.284077
0.022796 0.248405 0.326006
0.039645 0.282788 0.255598
0.001682 0.219671 0.295765
0.026869 0.262726 0.262545
0.003051 0.214270 0.242340
0.003460 0.288310 0.232206
0.117038 0.224213 0.281070
0.038545 0.235712 0.264861
0.062908 0.230403 0.269870
0.044320 0.195747 0.322703
0.079064 0.230441 0.203679
0.040098 0.197090 0.278507
-0.003163 0.202619 0.238872
0.053536 0.180750 0.227276
-0.015446 0.234917 0.281837
0.035680 0.235470 0.273010
-0.023837 0.216401 0.256704
0.047589 0.231547 0.282456
0.021629 0.220363 0.259904
0.228500 0.321900 0.912107
0.289061 0.323445 0.905170
0.281141 0.277410 0.968722
0.303634 0.305443 0.972191
0.259409 0.308021 0.915817
0.277359 0.296028 0.935752
0.264157 0.290491 1.003387
0.317593 0.233644 0.973461
0.259181 0.285785 0.890290
0.246222 0.281212 0.959766
0.317804 0.326000 0.933273
0.208719 0.323559 0.885963
0.291451 0.290897 0.896821
0.328542 0.381452 0.926744
0.310549 0.300507 0.976066
0.306008 0.276014 0.942333
0.272594 0.318469 0.959969
0.274665 0.282326 0.921495
0.314245 0.274895 0.902542
0.223918 0.291014 1.005876
0.283099 0.272792 0.940634
0.279359 0.247526 1.001660
0.258693 0.256340 0.895327
0.226801 0.250923 0.980361
0.267157 0.284967 0.938531
0.278780 0.288693 0.941719
0.213775 0.254475 0.891929
0.217249 0.284603 1.002700
0.202102 0.314376 0.951237
0.244656 0.340027 0.925307
0.254254 0.290099 0.921470
0.230800 0.342453 0.906131
0.348755 0.266356 0.953859
0.260112 0.259260 0.881205
0.318299 0.254328 0.956913
0.312705 0.258488 0.901000
0.252619 0.315887 0.927659
0.309161 0.241691 0.942568
0.349535 0.268087 0.958115
0.280080 0.297980 0.937745
0.313382 0.305467 0.930056
0.229883 0.337787 1.009867
0.307086 0.328097 1.029401
0.246719 0.221547 0.924791
0.259782 0.291265 0.954374
0.290318 0.265313 0.937689
0.234846 0.283765 0.965031
0.273912 0.301045 0.942419
0.361989 0.296749 0.901606
0.336470 0.362976 0.983499
0.232481 0.314635 0.957988
0.297843 0.312535 0.946216
0.214949 0.308577 0.893505
0.282536 0.293487 0.940573
0.343333 0.347728 0.967502
0.305614 0.298265 0.908774
0.279018 0.280463 0.952154
0.278548 0.303394 0.944266
0.245502 0.265024 0.970789
0.242054 0.324079 0.901517
0.327514 0.256743 0.881614
0.275141 0.298608 0.941841
0.239719 0.268199 1.007634
0.233862 0.290982 1.025061
0.230516 0.334015 0.962676
0.303976 0.357124 0.917973
0.192950 0.266750 0.960342
0.281244 0.308498 0.927152
0.244029 0.363952 0.889624
0.297712 0.325990 0.949576
0.271876 0.299122 0.980906
0.293165 0.251255 0.979489
0.301090 0.310267 0.979784
0.284796 0.225743 0.895871
0.243772 0.382853 0.979047
0.265070 0.297783 0.942110
0.331542 0.298656 0.977631
0.235476 0.280660 0.904060
0.322934 0.248180 0.974158
0.310213 0.276923 0.916745
0.284598 0.348501 1.012293
0.265603 0.288211 0.926891
0.262925 0.337687 0.966608
0.210565 0.258904 0.882534
0.262844 0.380939 0.979023
0.270407 0.317839 0.906954
0.288385 0.287231 0.949859
0.248023 0.328701 0.956026
0.205124 0.290255 0.915856
0.308511 0.294767 0.897668
0.321663 0.363945 0.934693
0.239639 0.269679 0.935920
0.282321 0.277128 0.931973
0.274554 0.275434 0.847749
0.240831 0.350672 0.982287
0.335516 0.294841 1.011319
0.260010 0.314494 0.936885
0.281245 0.324398 0.971018
0.224582 0.354694 0.929733
0.254458 0.315138 0.918280
0.755584 0.017397 0.930002
0.784587 0.063558 0.975009
0.753969 0.007255 0.916018
0.760626 -0.019364 0.918860
0.800766 -0.037004 0.875288
0.767729 0.019884 0.912860
0.737349 0.002294 0.941225
0.726106 0.072197 0.971888
0.721818 0.043463 0.913320
0.724572 -0.021263 0.863324
0.726137 -0.000481 0.908618
0.806115 0.008271 0.946914
0.743521 -0.007579 0.924681
0.772331 0.058888 0.901921
0.718611 0.017581 0.893668
0.768375 0.040016 0.906780
0.761571 0.098206 0.942244
0.785871 0.024271 0.839108
0.767151 -0.016828 0.943946
0.695135 0.058729 0.959680
0.786167 -0.023805 0.925806
0.779098 0.056103 0.897349
0.760631 0.020883 0.922401
0.771945 0.026270 0.930093
0.749793 0.018181 0.932515
0.773896 0.027178 0.944223
0.721364 0.007060 0.929854
0.765161 0.021586 0.907895
0.715047 0.060698 0.879409
0.724002 -0.040829 0.871713
0.714878 0.012362 0.930193
0.719657 0.032111 0.961458
0.707958 -0.042556 0.922446
0.785891 -0.026943 1.000493
0.743572 0.044610 0.892589
0.752612 -0.009486 0.949261
0.819814 -0.042014 0.925915
0.735712 0.021058 0.936737
0.758086 0.013341 0.935273
0.711188 -0.034835 0.990220
0.723014 0.020519 0.896389
0.821812 0.033256 0.981237
0.662876 0.003292 0.897706
0.707412 0.049832 0.942338
0.799469 0.066809 0.948116
0.817740 0.001628 0.956975
0.726517 0.006209 0.959251
0.739259 0.010370 0.927184
0.718692 0.096674 0.928195
0.791593 -0.010714 0.915978
0.719632 0.008189 0.907442
0.795231 0.072813 0.966370
0.740606 0.037617 0.928993
0.746570 0.009371 0.920956
0.743528 0.005498 0.907950
0.745411 -0.048993 0.987827
0.828027 0.013825 0.916689
0.752950 0.016694 0.927017
0.747901 0.025308 0.921017
0.730684 0.000667 0.968367
0.755678 0.012659 0.929721
0.747375 0.011310 0.909800
0.785571 0.032180 0.974765
0.726966 -0.001271 0.978271
0.791367 0.047805 0.933008
0.702124 0.059370 0.959265
0.699282 -0.011480 0.975443
0.766324 0.005734 0.912739
0.737665 0.038739 0.969125
0.798991 0.049663 0.859735
0.758795 0.054332 0.960720
0.751720 0.032783 0.940657
0.722938 -0.013218 0.945316
0.700972 0.023438 0.944158
0.773638 -0.028062 0.863161
0.780946 0.018230 0.890837
0.764594 0.041795 0.922732
0.762355 0.026517 0.923854
0.709505 0.026384 0.902432
0.759904 0.046759 0.938005
0.747600 0.014202 0.905077
0.701564 -0.047357 0.883226
0.714366 -0.027134 0.869523
0.786049 -0.004379 1.000406
0.800287 0.001305 0.989136
0.751268 0.092627 0.962100
0.786804 0.019672 0.951692
0.746797 -0.053541 0.865559
0.718292 0.005687 0.964184
0.694682 -0.012653 0.935302
0.740064 0.034994 0.961016
0.760749 0.030075 0.897160
0.815978 0.019622 0.917679
0.751804 0.021423 0.928586
0.751642 0.003938 0.957225
0.715334 0.008130 1.009474
0.773605 -0.039036 0.855555
0.754647 -0.017623 0.942618
0.755187 0.021726 0.918720
0.708444 -0.050633 0.896216
0.417376 0.255186 0.714345
0.448912 0.251855 0.780572
0.362059 0.260495 0.698402
0.398477 0.271810 0.739751
0.399310 0.284949 0.747412
0.460299 0.269541 0.814332
0.348520 0.217334 0.794122
0.383201 0.261794 0.749759
0.404840 0.311445 0.712508
0.369594 0.190639 0.770673
0.403885 0.282807 0.759660
0.404260 0.274665 0.756173
0.385143 0.294475 0.733942
0.430691 0.280645 0.809042
0.341249 0.327678 0.787829
0.428167 0.189584 0.707793
0.422072 0.319886 0.728327
0.367799 0.254014 0.708614
0.415086 0.295747 0.752167
0.422653 0.327039 0.820534
0.426841 0.242063 0.740236
0.473812 0.247551 0.741327
0.453256 0.270174 0.741718
0.400296 0.278232 0.740275
0.392713 0.308326 0.689025
0.476100 0.269652 0.801635
0.383726 0.290785 0.759850
0.399443 0.276176 0.741297
0.351674 0.223648 0.729464
0.398907 0.285596 0.730123
0.404280 0.263816 0.746359
0.374807 0.283777 0.719925
0.425871 0.261194 0.739686
0.426191 0.316299 0.791472
0.383729 0.261816 0.780452
0.430977 0.247281 0.759985
0.391710 0.280367 0.687676
0.456830 0.261858 0.760583
0.448455 0.331335 0.754067
0.439675 0.298909 0.733403
0.446097 0.230096 0.787439
0.342577 0.242094 0.694759
0.397579 0.249716 0.793846
0.442153 0.264980 0.759691
0.468950 0.342833 0.745135
0.379344 0.314319 0.789592
0.388855 0.254096 0.764700
0.439940 0.253728 0.758791
0.341763 0.281726 0.693502
0.417994 0.278572 0.753609
0.414012 0.255303 0.710376
0.418530 0.279440 0.722622
0.372593 0.276345 0.673934
0.421750 0.294664 0.753002
0.394216 0.274941 0.742362
0.462850 0.267168 0.798539
0.384220 0.292133 0.782280
0.404840 0.276439 0.747464
0.417804 0.266321 0.663917
0.358385 0.307234 0.776912
0.392241 0.272539 0.749556
0.401154 0.272794 0.744644
0.421772 0.316647 0.718534
0.399306 0.277583 0.740619
0.394034 0.283231 0.753319
0.438126 0.307403 0.790152
0.388228 0.278935 0.757156
0.395711 0.268852 0.739635
0.391172 0.298807 0.730822
0.368470 0.297104 0.715154
0.364532 0.299245 0.735485
0.433020 0.223324 0.809767
0.402205 0.196117 0.775451
0.410822 0.264190 0.749707
0.400444 0.291772 0.762739
0.441483 0.307942 0.670649
0.386765 0.250264 0.742885
0.350350 0.264012 0.670921
0.468421 0.283133 0.683232
0.370136 0.246824 0.773494
0.396872 0.276101 0.705509
0.412381 0.284380 0.767302
0.428323 0.230004 0.822242
0.420006 0.286420 0.789840
0.339712 0.323435 0.773164
0.415320 0.291132 0.735117
0.369619 0.213760 0.776996
0.389068 0.298882 0.754254
0.362084 0.304512 0.830263
0.427999 0.218183 0.796970
0.387736 0.264896 0.768618
0.445945 0.307648 0.753630
0.487885 0.242473 0.739878
0.450620 0.270939 0.810005
0.372825 0.298025 0.752234
0.333180 0.287360 0.813257
0.415600 0.253077 0.792636
0.382451 0.238588 0.742431
0.411627 0.305704 0.746575
0.400729 0.338215 0.742881
0.131312 0.264276 0.604970
0.149101 0.336793 0.563388
0.132524 0.279883 0.489058
0.163944 0.326559 0.530586
0.161058 0.298818 0.521829
0.115284 0.275921 0.472045
0.180115 0.315076 0.532784
0.182588 0.354423 0.575368
0.162065 0.288744 0.554805
0.174258 0.302421 0.530063
0.185758 0.338261 0.519004
0.151741 0.302381 0.536668
0.173707 0.323799 0.528425
0.118456 0.321337 0.489752
0.217890 0.324339 0.513273
0.169075 0.299893 0.448575
0.146820 0.328047 0.580772
0.141817 0.331118 0.445851
0.176096 0.324578 0.543301
0.203640 0.297195 0.506634
0.196055 0.330312 0.590696
0.108785 0.314056 0.537317
0.154182 0.385387 0.519416
0.212047 0.328757 0.560135
0.206513 0.351864 0.560483
0.167152 0.364272 0.542311
0.190767 0.277948 0.491560
0.195460 0.339328 0.554570
